seed,proposal_index,baseline_action,alternative_action,baseline_target_rank,alternative_target_rank,scenario_count,replications_per_scenario,paired_block_count,paired_mean_utility_contrast,paired_std_utility_contrast,paired_ci_low_95,paired_ci_high_95,bootstrap_probability_positive,bootstrap_probability_negative,relevant_discovery_contrast,irrelevant_exposure_contrast,false_warmup_contrast,worst_utility_contrast,p10_utility_contrast,aggregate_safety_nonworsening,strict_paired_utility_advantage,strict_paired_utility_disadvantage,paired_utility_direction_uncertain,strict_safe_paired_advantage
277,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.5599999999999987,6.328258618518773,-4.626666666666664,1.3066666666666673,0.1535,0.8463,-4.7999999999999545,-0.6000000000000227,0.0,-1.2000000000000002,-2.4000000000000004,False,False,False,True,False
277,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.5333333333333323,3.44065331559215,-2.0,1.2666666666666686,0.2592,0.7401,-1.6000000000001364,0.0,0.0,-1.2,-2.3999999999999995,False,False,False,True,False
277,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.9466666666666683,4.5809959407888385,-4.160000000000001,0.21333333333332974,0.0385,0.9615,-5.200000000000047,1.1999999999999886,0.2,-1.1199999999999932,1.8800000000000066,False,False,False,True,False
277,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.4399999999999995,6.5330806559496,-1.7333333333333334,4.48,0.8123,0.187,4.400000000000091,0.39999999999997726,0.0,1.1999999999999942,1.9199999999999815,False,False,False,True,False
277,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.4533333333333351,4.23149191296921,-2.38666666666667,1.5466666666666662,0.3268,0.6728,-1.5999999999999086,-1.1999999999999886,0.0,0.7999999999999998,3.0,True,False,False,True,False
281,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.3199999999999983,4.684808274778018,-0.613333333333335,3.3466666666666653,0.9067,0.0933,3.599999999999909,0.2000000000000454,-0.1999999999999997,-0.19999999999998874,2.399999999999988,False,False,False,True,False
281,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.2266666666666683,6.057753787698947,-5.0133333333333345,0.22666666666666424,0.0396,0.9604,-6.599999999999907,0.40000000000009095,0.0,-4.079999999999996,-1.4000000000000004,False,False,False,True,False
281,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,3.0800000000000023,4.744199465813866,0.9996666666666677,5.333333333333333,0.999,0.001,9.400000000000091,0.8000000000001819,0.0,4.560000000000002,4.0399999999999965,False,True,False,False,False
281,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.2800000000000002,3.202499024199696,-2.6933333333333347,0.26666666666666666,0.0524,0.9472,-4.599999999999909,-3.800000000000182,0.0,-1.5599999999999907,-0.03999999999999759,False,False,False,True,False
281,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.4000000000000021,4.040509161691664,-3.4533333333333327,0.42666666666666275,0.0746,0.9254,-4.399999999999865,-1.0,0.0,-1.8800000000000008,2.44000000000002,False,False,False,True,False
281,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.0933333333333337,3.6900380692319388,-2.8133333333333357,0.5333333333333333,0.1036,0.8939,-3.599999999999909,-1.599999999999909,0.0,-2.2399999999999975,-1.0000000000000007,False,False,False,True,False
281,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.133333333333334,5.18661280422516,-3.2933333333333334,1.1466666666666654,0.1466,0.8532,-3.5999999999999073,-1.0,0.0,1.8399999999999979,-0.27999999999996117,False,False,False,True,False
281,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.5866666666666672,4.926584830817195,-1.3199999999999985,2.3466666666666662,0.7281,0.2712,1.5999999999999108,1.2000000000000455,-0.2000000000000001,4.439999999999998,2.759999999999991,False,False,False,True,False
283,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.22666666666666516,4.991344889859223,-1.6533333333333349,2.4933333333333305,0.5625,0.4371,0.6000000000001382,-0.39999999999997704,0.0,-1.8000000000000111,2.3999999999999995,False,False,False,True,False
283,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.0933333333333337,4.431617999696961,-3.1066666666666674,0.9199999999999998,0.1401,0.8588,-3.2000000000000455,0.4000000000000341,0.0,-0.4399999999999977,-0.15999999999999082,False,False,False,True,False
283,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.08000000000000067,3.6424481563130824,-1.613333333333333,1.4399999999999997,0.4575,0.5407,0.3999999999998638,1.1999999999999886,0.1999999999999999,2.0,4.6,False,False,False,True,False
283,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.1999999999999996,4.206797220825228,-2.08,1.4933333333333347,0.4357,0.5636,-0.1999999999998181,2.0,0.0,-2.880000000000007,-0.48000000000001775,False,False,False,True,False
283,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-3.733333333333332,5.123428911336994,-6.106666666666663,-1.5866666666666678,0.0,1.0,-11.200000000000047,0.0,0.0,-2.240000000000009,2.439999999999986,False,False,True,False,False
283,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-4.773333333333331,6.422668189052478,-8.040333333333333,-1.7999999999999992,0.0001,0.9999,-14.799999999999955,-2.3999999999999773,0.0,-4.439999999999986,-1.4799999999999947,False,False,True,False,False
283,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.48,3.5252558164519874,-3.9600000000000004,-1.0800000000000003,0.0001,0.9999,-7.400000000000089,0.1999999999999886,0.0,-0.6399999999999976,-0.31999999999999273,False,False,True,False,False
283,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.8533333333333335,2.948575119968157,-3.32,-0.5066666666666683,0.0031,0.9969,-5.400000000000093,0.8000000000000114,0.0,-2.2,0.0,False,False,True,False,False
293,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.4666666666666666,2.723093478975353,-1.6933333333333327,0.6933333333333328,0.2206,0.7737,-1.0,0.0,0.2000000000000002,0.5200000000000047,-0.7999999999999994,False,False,False,True,False
293,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.4133333333333325,4.611455714795905,-2.760333333333334,1.6666666666666672,0.3714,0.6283,-1.0,1.1999999999999318,0.0,-1.0800000000000012,1.0399999999999747,False,False,False,True,False
293,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.38666666666666644,4.072532849410033,-2.3469999999999986,1.4000000000000001,0.3451,0.6475,-1.400000000000091,0.7999999999999544,-0.2000000000000001,-0.9600000000000022,0.6000000000000005,False,False,False,True,False
293,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.29333333333333345,2.508120145979189,-1.466666666666667,0.8799999999999999,0.3056,0.6912,-1.2000000000000455,0.40000000000009095,-0.1999999999999997,0.5199999999999991,1.0400000000000036,False,False,False,True,False
293,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.0933333333333333,7.733366173986096,-5.506666666666665,1.8933333333333326,0.1453,0.8546,-6.2000000000000455,0.39999999999997726,0.0,-1.9199999999999928,-5.6,False,False,False,True,False
293,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.5199999999999988,4.540484555639408,-1.5333333333333332,2.4933333333333327,0.6923,0.3075,0.7999999999999545,-3.7999999999999545,0.0,0.1999999999999943,1.519999999999993,True,False,False,True,False
293,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.5066666666666673,3.2679103560590663,-2.013333333333334,1.146666666666665,0.2672,0.731,-1.5999999999999073,-0.3999999999999772,0.0,-0.6800000000000181,-0.840000000000009,False,False,False,True,False
293,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.8666666666666665,4.689603496286328,-4.253333333333332,0.34666666666666757,0.0507,0.9491,-5.600000000000136,0.0,0.0,-1.4,-0.4800000000000182,False,False,False,True,False
307,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.07999999999999652,11.16392148203949,-4.493666666666671,4.773666666666659,0.5117,0.4883,0.40000000000009095,-1.200000000000045,0.2000000000000001,0.9200000000000157,5.5600000000000005,False,False,False,True,False
307,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.2000000000000024,5.603570290448762,-1.359999999999994,3.9600000000000066,0.8086,0.1912,3.0,-5.0,0.2000000000000001,0.7600000000000025,4.519999999999982,False,False,False,True,False
307,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.5200000000000008,3.1881925018059105,-0.8266666666666667,1.9603333333333308,0.7592,0.2397,1.599999999999909,0.19999999999993157,0.0,-0.5999999999999999,-1.0,False,False,False,True,False
307,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.599999999999999,4.093897898091746,-4.053333333333334,-1.0399999999999985,0.0005,0.9995,-7.2000000000000455,3.0,0.0,0.8000000000000342,-0.15999999999999082,False,False,True,False,False
307,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.6933333333333336,4.272748641376059,-0.3333333333333333,3.813333333333334,0.9452,0.0541,5.399999999999864,1.6000000000000227,0.0,2.1600000000000024,6.199999999999999,False,False,False,True,False
307,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.19999999999999854,3.296751647997077,-1.293333333333336,1.8133333333333337,0.5838,0.4158,-0.3999999999998636,-5.0,0.0,-0.31999999999999895,-0.27999999999999536,False,False,False,True,False
307,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.19999999999999826,5.53172667437573,-2.000000000000001,2.799999999999994,0.537,0.4605,0.4000000000000914,-3.0,0.2000000000000001,-1.6,-0.3999999999999879,False,False,False,True,False
307,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.626666666666665,6.249967618963737,-5.613333333333332,0.3066666666666667,0.042,0.958,-9.000000000000002,-5.599999999999909,0.0,-0.9999999999999943,2.160000000000014,False,False,False,True,False
311,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.13333333333333308,6.894994733932171,-3.0933333333333355,3.133333333333334,0.552,0.4475,-0.40000000000009095,0.0,-0.3999999999999999,2.119999999999993,2.0,True,False,False,True,False
311,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.9999999999999998,6.143056475171205,-5.053333333333334,0.8266666666666665,0.0892,0.9108,-6.400000000000091,-2.0,0.0,-1.5200000000000042,3.480000000000018,False,False,False,True,False
311,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.7733333333333338,5.308142891104286,-3.653333333333334,1.4133333333333316,0.31,0.6897,-2.2000000000000455,0.6000000000001366,0.0,-1.1600000000000026,-0.960000000000008,False,False,False,True,False
311,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.7066666666666657,4.127168982428973,-4.439999999999999,-1.1066666666666662,0.0001,0.9998,-8.400000000000091,-1.4000000000000912,0.0,-3.6000000000000116,-3.080000000000001,False,False,True,False,False
311,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,2.5599999999999983,3.9556108432019883,0.5733333333333316,4.213333333333333,0.9928,0.0072,6.2000000000000455,-1.4000000000000905,-0.6000000000000001,1.3600000000000079,1.720000000000022,True,True,False,False,True
311,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.9599999999999985,3.809161887569797,-2.639999999999999,0.8269999999999982,0.1476,0.8524,-2.400000000000091,4.399999999999864,-0.20000000000000018,-1.0799999999999956,-0.19999999999999485,False,False,False,True,False
311,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.8666666666666666,4.627042663464842,-1.3333333333333333,2.9333333333333336,0.7781,0.2172,2.200000000000045,0.0,-0.2000000000000001,1.4,0.9999999999999996,True,False,False,True,False
311,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.8133333333333329,2.9630743365311507,-2.1733333333333316,0.640000000000001,0.134,0.8657,-2.400000000000091,-1.799999999999954,0.2000000000000001,-0.15999999999999653,0.16000000000001302,False,False,False,True,False
313,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.38666666666666744,2.8898508776817677,-1.679999999999999,0.9599999999999994,0.2724,0.7262,-0.7999999999999545,-0.20000000000004547,0.2000000000000001,0.16000000000000236,0.7999999999999998,False,False,False,True,False
313,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.1599999999999999,4.601366256729779,-2.4266666666666663,2.0799999999999996,0.44,0.5592,-0.6000000000000236,-0.599999999999909,0.0,-0.5200000000000017,2.760000000000002,False,False,False,True,False
313,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.6933333333333334,4.294093396194136,-3.693333333333333,0.2400000000000002,0.0443,0.9556,-5.2000000000000455,-0.599999999999909,0.0,-0.03999999999999737,1.5199999999999925,False,False,False,True,False
313,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.2800000000000002,4.015541237314273,-1.6400000000000003,2.146666666666668,0.611,0.3886,1.3999999999999773,2.7999999999999545,0.0,1.5600000000000025,0.4000000000000008,False,False,False,True,False
313,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.9200000000000004,7.241073322176959,-6.293333333333334,0.34666666666666646,0.0407,0.9593,-8.799999999999956,-0.20000000000004547,0.0,-1.1999999999999973,-4.679999999999989,False,False,False,True,False
313,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.11999999999999851,2.773136439897201,-1.2666666666666668,1.1200000000000017,0.4187,0.5813,-1.3999999999999773,-5.2000000000000455,0.0,-1.1199999999999988,0.4399999999999976,False,False,False,True,False
313,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.26666666666666616,3.4414836224816656,-1.8133333333333328,1.186666666666667,0.3773,0.621,-1.2000000000000455,0.0,-0.1999999999999997,-0.39999999999999714,0.7200000000000271,False,False,False,True,False
313,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.4533333333333331,4.397705029195288,-2.1333333333333333,1.213333333333334,0.2906,0.7088,-1.8000000000000682,1.800000000000182,-0.40000000000000036,3.1199999999999988,0.8000000000000005,False,False,False,True,False
317,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.4799999999999998,4.484130748699081,-0.586666666666667,3.706666666666667,0.9109,0.0891,3.599999999999909,-2.2000000000000455,-0.2000000000000002,2.0799999999999956,4.240000000000003,True,False,False,True,False
317,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.2266666666666668,4.103564072271577,-1.6133333333333322,2.1333333333333315,0.593,0.4068,-0.7999999999999545,-5.400000000000091,-0.2000000000000001,1.2799999999999954,1.800000000000011,True,False,False,True,False
317,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.4533333333333311,4.663209603859109,-2.2133333333333316,1.2666666666666693,0.3105,0.6895,-1.6000000000001364,-3.2000000000000455,0.19999999999999932,2.640000000000015,4.600000000000006,False,False,False,True,False
317,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.7199999999999995,4.675040106779834,-3.9066666666666663,0.33333333333333376,0.0556,0.9444,-6.0,1.799999999999954,-0.5999999999999996,-0.1599999999999852,0.12000000000003874,False,False,False,True,False
317,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.253333333333334,2.0486464753471703,-2.0400000000000023,-0.4133333333333346,0.0015,0.9984,-3.400000000000091,-0.1999999999998181,0.2000000000000001,0.04000000000000625,-0.2000000000000003,False,False,True,False,False
317,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.453333333333333,3.091432092243396,0.14666666666666575,2.8136666666666623,0.986,0.014,3.2000000000000455,0.20000000000004547,-0.5999999999999995,2.1600000000000024,0.8399999999999874,False,True,False,False,False
317,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.5466666666666654,5.495175373084317,-3.066666666666665,2.119999999999999,0.3346,0.6649,-1.5999999999999073,0.2000000000000455,0.0,-1.5200000000000158,5.199999999999965,False,False,False,True,False
317,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.9733333333333318,4.154080036828969,-3.6266666666666656,-0.2799999999999992,0.0113,0.9887,-6.0,-0.40000000000009095,0.0,-0.359999999999991,0.0,False,False,True,False,False
331,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.733333333333333,4.885937059805515,-5.093333333333335,-0.47999999999999915,0.0075,0.9925,-8.200000000000045,0.0,0.0,-3.3600000000000025,0.0,False,False,True,False,False
331,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.3466666666666665,4.179861013866142,-2.1200000000000006,1.693333333333334,0.3504,0.6489,-0.7999999999999545,1.1999999999999318,0.0,0.6800000000000013,0.3200000000000047,False,False,False,True,False
331,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.1066666666666671,4.1971872667753285,-2.866666666666667,0.8399999999999997,0.1236,0.8756,-3.399999999999862,-0.4000000000000909,0.0,-0.8399999999999977,-1.2399999999999864,False,False,False,True,False
331,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.5333333333333331,2.0628228463050564,-0.5070000000000002,1.3999999999999997,0.8564,0.1429,1.7999999999999545,1.0,0.0,0.0,1.159999999999991,False,False,False,True,False
331,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.053333333333333975,3.5290360210821374,-1.4533333333333331,1.4799999999999984,0.4551,0.5442,-1.0,-4.2000000000000455,0.0,-1.6800000000000068,0.800000000000006,False,False,False,True,False
331,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.32000000000000034,4.017675233977267,-2.160000000000001,1.626666666666666,0.3676,0.6291,-0.7999999999999545,0.8000000000000681,0.0,0.03999999999998627,0.9200000000000097,False,False,False,True,False
331,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.0933333333333333,4.648112776273009,-2.9999999999999996,1.0533333333333335,0.1534,0.8461,-2.6000000000001364,-0.6000000000000227,0.4000000000000001,1.6,2.720000000000004,False,False,False,True,False
331,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.253333333333334,6.773674532088671,-1.64,4.6000000000000005,0.7791,0.2209,3.3999999999998636,0.1999999999999318,-0.1999999999999999,2.7199999999999935,1.2799999999999958,False,False,False,True,False
337,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.986666666666667,3.516058399211632,-4.56,-1.3066666666666666,0.0002,0.9998,-9.400000000000091,-2.200000000000045,0.0,-3.0400000000000036,-1.4400000000000093,False,False,True,False,False
337,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.8533333333333326,3.767884337523165,-2.3733333333333326,0.6666666666666651,0.1305,0.8693,-3.0,1.7999999999999545,-0.4000000000000001,1.6399999999999892,1.5600000000000023,False,False,False,True,False
337,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.493333333333335,3.59194866863312,-0.0933333333333312,3.373333333333335,0.9669,0.0331,5.400000000000091,2.599999999999909,0.1999999999999999,1.6,0.7999999999999989,False,False,False,True,False
337,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.7733333333333325,5.265448924921065,-3.2133333333333334,1.5466666666666686,0.2738,0.7259,-1.3999999999998636,0.5999999999999089,0.3999999999999998,0.3600000000000083,3.920000000000033,False,False,False,True,False
337,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.8533333333333334,5.6712138618347545,-3.6533333333333347,1.6266666666666671,0.2731,0.7269,-1.0,5.7999999999999545,0.1999999999999999,1.2800000000000065,-1.159999999999977,False,False,False,True,False
337,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.4400000000000006,3.5085202415996237,-3.1866666666666674,0.1333333333333321,0.0375,0.9624,-4.199999999999818,-1.3999999999998636,0.1999999999999999,-1.6800000000000068,-0.6000000000000174,False,False,False,True,False
337,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-3.16,4.409211137736871,-5.240333333333335,-1.2133333333333334,0.0003,0.9997,-9.200000000000045,1.3999999999998634,0.0,-4.600000000000006,-2.0400000000000094,False,False,True,False,False
337,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.6266666666666664,5.422633343768724,-3.0933333333333333,1.8399999999999992,0.3171,0.6825,-1.9999999999999998,-0.5999999999999086,0.0,-2.5200000000000102,0.3199999999999923,False,False,False,True,False
347,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-3.5733333333333346,5.691530884526922,-5.853666666666669,-1.3200000000000027,0.0004,0.9996,-10.0,3.6000000000000227,0.0,0.880000000000001,-0.559999999999997,False,False,True,False,False
347,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.3333333333333355,4.338970692072795,-0.45333333333333065,3.4533333333333345,0.9135,0.0865,3.0,2.9999999999999996,-0.7999999999999998,1.4799999999999842,0.7599999999999909,False,False,False,True,False
347,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.013333333333332,7.177531078368968,-4.479999999999999,1.8800000000000028,0.2857,0.7142,-2.399999999999862,1.1999999999999318,0.2000000000000001,2.7999999999999945,-4.36000000000003,False,False,False,True,False
347,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.0800000000000004,4.799285661131544,-2.120333333333334,1.8666666666666647,0.4731,0.5268,-0.7999999999999545,-2.800000000000068,0.0,1.0000000000000058,3.0400000000000036,True,False,False,True,False
347,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.7200000000000013,4.651758500057493,-3.866666666666667,0.3199999999999982,0.0495,0.9504,-5.599999999999909,-2.199999999999932,0.0,0.07999999999999541,-2.9599999999999858,False,False,False,True,False
347,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.4933333333333337,2.857438079985703,-1.7600000000000005,0.6399999999999996,0.2237,0.7673,-1.400000000000091,0.39999999999997726,0.0,-2.2799999999999954,-0.19999999999999973,False,False,False,True,False
347,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.9066666666666677,3.475519830937251,-2.7066666666666674,0.6399999999999997,0.1468,0.8529,-2.799999999999954,-0.40000000000009095,0.0,-0.4799999999999729,-0.40000000000000036,False,False,False,True,False
347,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.5733333333333341,7.239915811139034,-1.6800000000000004,5.293666666666663,0.8047,0.1942,4.600000000000136,-0.599999999999909,0.0,0.7999999999999999,4.8,True,False,False,True,False
349,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,1.3599999999999957,4.720290547958129,-0.5736666666666721,3.479999999999993,0.9022,0.0978,3.599999999999909,-2.400000000000091,0.0,-1.0399999999999978,1.8400000000000198,False,False,False,True,False
349,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.5733333333333339,6.165742530497111,-3.479999999999998,2.3466666666666667,0.3463,0.6533,-2.0,0.5999999999999095,-0.2000000000000001,0.03999999999998627,2.6000000000000165,False,False,False,True,False
349,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.066666666666665,5.103873412372589,-4.426666666666665,0.34666666666666546,0.0456,0.9544,-6.7999999999999545,-3.0,0.0,-1.2400000000000033,-0.5999999999999774,False,False,False,True,False
349,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.45333333333333453,4.513134271477081,-2.5200000000000022,1.7599999999999982,0.3288,0.6709,0.40000000000009095,4.7999999999999545,0.3999999999999999,-0.43999999999999206,0.3600000000000021,False,False,False,True,False
349,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.0533333333333321,5.78691463150969,-3.786666666666664,1.5599999999999998,0.2267,0.7731,-2.400000000000091,1.7999999999999545,0.2000000000000001,1.480000000000001,-0.960000000000008,False,False,False,True,False
349,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.12000000000000127,4.023360358137032,-1.9199999999999993,1.73333333333333,0.4434,0.5561,-0.8000000000001828,1.7999999999999545,-0.39999999999999925,-1.2000000000000228,-0.8400000000000092,False,False,False,True,False
349,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.6266666666666649,2.779379855462795,-1.879999999999997,0.7200000000000029,0.1818,0.8181,-1.800000000000182,0.40000000000009095,0.0,-0.11999999999999328,-0.35999999999998544,False,False,False,True,False
349,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.4666666666666676,3.771825375950836,-2.2133333333333343,1.3333333333333315,0.3029,0.6969,-1.4000000000000912,2.0,-0.2000000000000002,-1.6800000000000068,-2.4000000000000616,False,False,False,True,False
353,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.0133333333333336,4.372293720800602,-3.0933333333333337,1.119999999999999,0.17,0.83,-3.0,0.19999999999993184,0.0,-1.8,1.8000000000000003,False,False,False,True,False
353,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.4533333333333314,2.9659656742707563,-2.493666666666667,-0.35999999999999915,0.0059,0.9941,-5.200000000000044,-4.2000000000000455,0.0,-1.319999999999993,-2.3199999999999927,False,False,True,False,False
353,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.2799999999999974,5.491708035106852,-3.733333333333329,1.42666666666667,0.1754,0.8246,-1.800000000000182,10.200000000000047,0.0,-1.4799999999999955,-2.0,False,False,False,True,False
353,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.3600000000000012,2.260467713928752,-2.4533333333333327,-0.3066666666666677,0.0052,0.9948,-2.400000000000091,6.400000000000091,0.2000000000000001,-1.7600000000000022,-1.5200000000000276,False,False,True,False,False
353,5,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.7333333333333313,4.058618108713971,-2.639999999999999,1.200333333333332,0.2297,0.7703,-3.0,-2.0,-0.2000000000000001,-0.6399999999999977,-1.4399999999999866,False,False,False,True,False
353,6,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,0.16000000000000014,4.213719090237101,-1.6666666666666679,1.64033333333333,0.5868,0.4124,0.0,-0.40000000000009095,-0.2000000000000001,1.0399999999999978,2.6399999999999975,True,False,False,True,False
353,7,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-1.0666666666666649,3.754362541795624,-2.773333333333331,0.6266666666666679,0.112,0.888,-2.7999999999999563,2.0,0.0,0.3199999999999933,0.9599999999999791,False,False,False,True,False
353,8,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.7600000000000025,2.7858827787871583,-2.026666666666667,0.4533333333333301,0.1159,0.8839,-1.400000000000091,4.400000000000091,0.0,-0.360000000000008,-0.28000000000000735,False,False,False,True,False
359,1,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.8400000000000006,3.6262534778631075,-2.4133333333333336,1.000333333333328,0.1612,0.8388,-2.6000000000001364,-0.3999999999999772,0.0,-1.4000000000000055,0.3599999999999794,False,False,False,True,False
359,2,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.10666666666666491,7.947997651400427,-3.893666666666666,3.453333333333338,0.4806,0.5193,-1.0000000000000018,-3.3999999999999773,0.0,0.6400000000000206,-4.640000000000021,False,False,False,True,False
359,3,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-2.6799999999999997,7.599548858790424,-6.093333333333333,0.5999999999999995,0.0562,0.9435,-7.599999999999909,2.2000000000000455,0.0,-2.520000000000005,-1.920000000000007,False,False,False,True,False
359,4,PLACE_AT_1,PLACE_AT_5,1,5,3,5,15,-0.5733333333333345,3.604653077554594,-2.1333333333333337,1.106666666666665,0.246,0.7539,-1.6000000000001364,0.599999999999909,0.0,0.2399999999999921,-0.15999999999997927,False,False,False,True,False
