seed,proposal_index,action,scenario,replication,block_day_count,scenario_replication_five_day_policy_delta
349,5,PLACE_AT_2,exploratory,1,5,0.0
349,5,PLACE_AT_2,exploratory,2,5,-2.799999999999997
349,5,PLACE_AT_2,exploratory,3,5,6.400000000000006
349,5,PLACE_AT_2,exploratory,4,5,16.60000000000001
349,5,PLACE_AT_2,neutral,0,5,5.400000000000006
349,5,PLACE_AT_2,neutral,1,5,5.0
349,5,PLACE_AT_2,neutral,2,5,-3.6000000000000014
349,5,PLACE_AT_2,neutral,3,5,0.5999999999999943
349,5,PLACE_AT_2,neutral,4,5,0.0
349,5,PLACE_AT_3,conservative,0,5,5.200000000000003
349,5,PLACE_AT_3,conservative,1,5,4.199999999999996
349,5,PLACE_AT_3,conservative,2,5,-7.799999999999997
349,5,PLACE_AT_3,conservative,3,5,0.19999999999999574
349,5,PLACE_AT_3,conservative,4,5,-3.200000000000003
349,5,PLACE_AT_3,exploratory,0,5,5.199999999999974
349,5,PLACE_AT_3,exploratory,1,5,0.0
349,5,PLACE_AT_3,exploratory,2,5,-2.799999999999997
349,5,PLACE_AT_3,exploratory,3,5,6.400000000000006
349,5,PLACE_AT_3,exploratory,4,5,16.60000000000001
349,5,PLACE_AT_3,neutral,0,5,5.400000000000006
349,5,PLACE_AT_3,neutral,1,5,4.0
349,5,PLACE_AT_3,neutral,2,5,-6.600000000000001
349,5,PLACE_AT_3,neutral,3,5,0.5999999999999943
349,5,PLACE_AT_3,neutral,4,5,0.0
349,5,PLACE_AT_5,conservative,0,5,5.0
349,5,PLACE_AT_5,conservative,1,5,1.999999999999993
349,5,PLACE_AT_5,conservative,2,5,-12.999999999999993
349,5,PLACE_AT_5,conservative,3,5,-3.1999999999999957
349,5,PLACE_AT_5,conservative,4,5,6.0
349,5,PLACE_AT_5,exploratory,0,5,8.199999999999974
349,5,PLACE_AT_5,exploratory,1,5,0.0
349,5,PLACE_AT_5,exploratory,2,5,-0.5999999999999943
349,5,PLACE_AT_5,exploratory,3,5,6.6000000000000085
349,5,PLACE_AT_5,exploratory,4,5,13.600000000000009
349,5,PLACE_AT_5,neutral,0,5,3.0
349,5,PLACE_AT_5,neutral,1,5,4.0
349,5,PLACE_AT_5,neutral,2,5,-5.600000000000001
349,5,PLACE_AT_5,neutral,3,5,1.0
349,5,PLACE_AT_5,neutral,4,5,-1.0
349,6,PLACE_AT_1,conservative,0,5,2.200000000000017
349,6,PLACE_AT_1,conservative,1,5,1.2000000000000028
349,6,PLACE_AT_1,conservative,2,5,1.20000000000001
349,6,PLACE_AT_1,conservative,3,5,1.8000000000000043
349,6,PLACE_AT_1,conservative,4,5,6.0
349,6,PLACE_AT_1,exploratory,0,5,-1.8000000000000256
349,6,PLACE_AT_1,exploratory,1,5,3.40000000000002
349,6,PLACE_AT_1,exploratory,2,5,2.799999999999997
349,6,PLACE_AT_1,exploratory,3,5,7.400000000000006
349,6,PLACE_AT_1,exploratory,4,5,3.5999999999999943
349,6,PLACE_AT_1,neutral,0,5,-0.39999999999997726
349,6,PLACE_AT_1,neutral,1,5,4.200000000000024
349,6,PLACE_AT_1,neutral,2,5,2.200000000000003
349,6,PLACE_AT_1,neutral,3,5,14.799999999999976
349,6,PLACE_AT_1,neutral,4,5,8.799999999999983
349,6,PLACE_AT_10,conservative,0,5,0.0
349,6,PLACE_AT_10,conservative,1,5,0.4000000000000057
349,6,PLACE_AT_10,conservative,2,5,0.0
349,6,PLACE_AT_10,conservative,3,5,0.0
349,6,PLACE_AT_10,conservative,4,5,0.0
349,6,PLACE_AT_10,exploratory,0,5,0.0
349,6,PLACE_AT_10,exploratory,1,5,0.0
349,6,PLACE_AT_10,exploratory,2,5,0.0
349,6,PLACE_AT_10,exploratory,3,5,0.0
349,6,PLACE_AT_10,exploratory,4,5,0.0
349,6,PLACE_AT_10,neutral,0,5,0.0
349,6,PLACE_AT_10,neutral,1,5,0.0
349,6,PLACE_AT_10,neutral,2,5,0.0
349,6,PLACE_AT_10,neutral,3,5,0.0
349,6,PLACE_AT_10,neutral,4,5,0.0
349,6,PLACE_AT_2,conservative,0,5,0.6000000000000085
349,6,PLACE_AT_2,conservative,1,5,4.200000000000003
349,6,PLACE_AT_2,conservative,2,5,2.20000000000001
349,6,PLACE_AT_2,conservative,3,5,5.0
349,6,PLACE_AT_2,conservative,4,5,5.0
349,6,PLACE_AT_2,exploratory,0,5,2.1999999999999744
349,6,PLACE_AT_2,exploratory,1,5,3.40000000000002
349,6,PLACE_AT_2,exploratory,2,5,0.5999999999999943
349,6,PLACE_AT_2,exploratory,3,5,5.200000000000003
349,6,PLACE_AT_2,exploratory,4,5,2.5999999999999943
349,6,PLACE_AT_2,neutral,0,5,-3.3999999999999773
349,6,PLACE_AT_2,neutral,1,5,6.200000000000031
349,6,PLACE_AT_2,neutral,2,5,3.200000000000003
349,6,PLACE_AT_2,neutral,3,5,9.799999999999976
349,6,PLACE_AT_2,neutral,4,5,13.799999999999983
349,6,PLACE_AT_3,conservative,0,5,5.6000000000000085
349,6,PLACE_AT_3,conservative,1,5,4.200000000000003
349,6,PLACE_AT_3,conservative,2,5,3.4000000000000057
349,6,PLACE_AT_3,conservative,3,5,6.000000000000007
349,6,PLACE_AT_3,conservative,4,5,6.0
349,6,PLACE_AT_3,exploratory,0,5,2.1999999999999744
349,6,PLACE_AT_3,exploratory,1,5,2.40000000000002
349,6,PLACE_AT_3,exploratory,2,5,0.5999999999999943
349,6,PLACE_AT_3,exploratory,3,5,6.200000000000003
349,6,PLACE_AT_3,exploratory,4,5,-3.0
349,6,PLACE_AT_3,neutral,0,5,3.200000000000017
349,6,PLACE_AT_3,neutral,1,5,-3.9999999999999787
349,6,PLACE_AT_3,neutral,2,5,0.20000000000000284
349,6,PLACE_AT_3,neutral,3,5,4.799999999999976
349,6,PLACE_AT_3,neutral,4,5,11.799999999999983
349,6,PLACE_AT_5,conservative,0,5,5.6000000000000085
349,6,PLACE_AT_5,conservative,1,5,5.200000000000003
349,6,PLACE_AT_5,conservative,2,5,1.4000000000000057
349,6,PLACE_AT_5,conservative,3,5,3.1999999999999957
349,6,PLACE_AT_5,conservative,4,5,5.0
349,6,PLACE_AT_5,exploratory,0,5,2.1999999999999744
349,6,PLACE_AT_5,exploratory,1,5,3.40000000000002
349,6,PLACE_AT_5,exploratory,2,5,-5.400000000000006
349,6,PLACE_AT_5,exploratory,3,5,7.200000000000003
349,6,PLACE_AT_5,exploratory,4,5,-1.0
349,6,PLACE_AT_5,neutral,0,5,6.200000000000017
349,6,PLACE_AT_5,neutral,1,5,3.200000000000024
349,6,PLACE_AT_5,neutral,2,5,0.0
349,6,PLACE_AT_5,neutral,3,5,8.599999999999987
349,6,PLACE_AT_5,neutral,4,5,10.799999999999983
349,7,PLACE_AT_1,conservative,0,5,-2.1999999999999957
349,7,PLACE_AT_1,conservative,1,5,3.0
349,7,PLACE_AT_1,conservative,2,5,3.200000000000003
349,7,PLACE_AT_1,conservative,3,5,6.400000000000006
349,7,PLACE_AT_1,conservative,4,5,-7.400000000000002
349,7,PLACE_AT_1,exploratory,0,5,2.0
349,7,PLACE_AT_1,exploratory,1,5,5.3999999999999915
349,7,PLACE_AT_1,exploratory,2,5,2.0
349,7,PLACE_AT_1,exploratory,3,5,5.0
349,7,PLACE_AT_1,exploratory,4,5,4.599999999999994
349,7,PLACE_AT_1,neutral,0,5,5.0
349,7,PLACE_AT_1,neutral,1,5,-1.3999999999999915
349,7,PLACE_AT_1,neutral,2,5,6.799999999999997
349,7,PLACE_AT_1,neutral,3,5,5.0
349,7,PLACE_AT_1,neutral,4,5,-0.6000000000000085
349,7,PLACE_AT_10,conservative,0,5,0.0
349,7,PLACE_AT_10,conservative,1,5,0.0
349,7,PLACE_AT_10,conservative,2,5,0.0
349,7,PLACE_AT_10,conservative,3,5,3.0
349,7,PLACE_AT_10,conservative,4,5,0.0
349,7,PLACE_AT_10,exploratory,0,5,0.0
349,7,PLACE_AT_10,exploratory,1,5,0.0
349,7,PLACE_AT_10,exploratory,2,5,0.0
349,7,PLACE_AT_10,exploratory,3,5,0.0
349,7,PLACE_AT_10,exploratory,4,5,0.0
349,7,PLACE_AT_10,neutral,0,5,0.0
349,7,PLACE_AT_10,neutral,1,5,0.0
349,7,PLACE_AT_10,neutral,2,5,0.0
349,7,PLACE_AT_10,neutral,3,5,0.0
349,7,PLACE_AT_10,neutral,4,5,0.0
349,7,PLACE_AT_2,conservative,0,5,-2.1999999999999957
349,7,PLACE_AT_2,conservative,1,5,2.0
349,7,PLACE_AT_2,conservative,2,5,3.0
349,7,PLACE_AT_2,conservative,3,5,6.0
349,7,PLACE_AT_2,conservative,4,5,-5.0000000000000036
349,7,PLACE_AT_2,exploratory,0,5,-1.0
349,7,PLACE_AT_2,exploratory,1,5,13.0
349,7,PLACE_AT_2,exploratory,2,5,3.0
349,7,PLACE_AT_2,exploratory,3,5,4.0
349,7,PLACE_AT_2,exploratory,4,5,3.5999999999999943
349,7,PLACE_AT_2,neutral,0,5,6.0
349,7,PLACE_AT_2,neutral,1,5,-2.0
349,7,PLACE_AT_2,neutral,2,5,3.799999999999997
349,7,PLACE_AT_2,neutral,3,5,-3.0
349,7,PLACE_AT_2,neutral,4,5,-0.7999999999999972
349,7,PLACE_AT_3,conservative,0,5,-2.1999999999999957
349,7,PLACE_AT_3,conservative,1,5,2.0
349,7,PLACE_AT_3,conservative,2,5,3.0
349,7,PLACE_AT_3,conservative,3,5,6.0
349,7,PLACE_AT_3,conservative,4,5,-5.0000000000000036
349,7,PLACE_AT_3,exploratory,0,5,-1.0
349,7,PLACE_AT_3,exploratory,1,5,16.0
349,7,PLACE_AT_3,exploratory,2,5,3.0
349,7,PLACE_AT_3,exploratory,3,5,4.0
349,7,PLACE_AT_3,exploratory,4,5,3.5999999999999943
349,7,PLACE_AT_3,neutral,0,5,1.0
349,7,PLACE_AT_3,neutral,1,5,-2.0
349,7,PLACE_AT_3,neutral,2,5,3.79999999999999
349,7,PLACE_AT_3,neutral,3,5,-2.0
349,7,PLACE_AT_3,neutral,4,5,-0.7999999999999972
349,7,PLACE_AT_5,conservative,0,5,-1.1999999999999957
349,7,PLACE_AT_5,conservative,1,5,4.0
349,7,PLACE_AT_5,conservative,2,5,3.0
349,7,PLACE_AT_5,conservative,3,5,1.600000000000005
349,7,PLACE_AT_5,conservative,4,5,-5.0000000000000036
349,7,PLACE_AT_5,exploratory,0,5,-2.0
349,7,PLACE_AT_5,exploratory,1,5,12.0
349,7,PLACE_AT_5,exploratory,2,5,2.0
349,7,PLACE_AT_5,exploratory,3,5,4.0
349,7,PLACE_AT_5,exploratory,4,5,1.2000000000000028
349,7,PLACE_AT_5,neutral,0,5,3.0
349,7,PLACE_AT_5,neutral,1,5,-2.3999999999999915
349,7,PLACE_AT_5,neutral,2,5,6.0
349,7,PLACE_AT_5,neutral,3,5,3.0
349,7,PLACE_AT_5,neutral,4,5,-1.7999999999999972
349,8,PLACE_AT_1,conservative,0,5,-5.999999999999986
349,8,PLACE_AT_1,conservative,1,5,-1.7999999999999972
349,8,PLACE_AT_1,conservative,2,5,-5.0
349,8,PLACE_AT_1,conservative,3,5,-1.7999999999999972
349,8,PLACE_AT_1,conservative,4,5,4.399999999999999
349,8,PLACE_AT_1,exploratory,0,5,-9.799999999999997
349,8,PLACE_AT_1,exploratory,1,5,7.200000000000003
349,8,PLACE_AT_1,exploratory,2,5,1.5999999999999943
349,8,PLACE_AT_1,exploratory,3,5,7.0
349,8,PLACE_AT_1,exploratory,4,5,6.400000000000006
349,8,PLACE_AT_1,neutral,0,5,7.400000000000006
349,8,PLACE_AT_1,neutral,1,5,-4.3999999999999915
349,8,PLACE_AT_1,neutral,2,5,2.0
349,8,PLACE_AT_1,neutral,3,5,-3.0
349,8,PLACE_AT_1,neutral,4,5,0.0
349,8,PLACE_AT_10,conservative,0,5,-4.599999999999987
349,8,PLACE_AT_10,conservative,1,5,-1.7999999999999972
349,8,PLACE_AT_10,conservative,2,5,4.200000000000003
349,8,PLACE_AT_10,conservative,3,5,-1.7999999999999972
349,8,PLACE_AT_10,conservative,4,5,3.0000000000000036
349,8,PLACE_AT_10,exploratory,0,5,-2.0
349,8,PLACE_AT_10,exploratory,1,5,9.0
349,8,PLACE_AT_10,exploratory,2,5,0.0
349,8,PLACE_AT_10,exploratory,3,5,-2.0
349,8,PLACE_AT_10,exploratory,4,5,2.4000000000000057
349,8,PLACE_AT_10,neutral,0,5,3.0
349,8,PLACE_AT_10,neutral,1,5,0.0
349,8,PLACE_AT_10,neutral,2,5,0.0
349,8,PLACE_AT_10,neutral,3,5,0.0
349,8,PLACE_AT_10,neutral,4,5,-2.799999999999997
349,8,PLACE_AT_2,conservative,0,5,-7.999999999999986
349,8,PLACE_AT_2,conservative,1,5,2.200000000000003
349,8,PLACE_AT_2,conservative,2,5,-7.800000000000004
349,8,PLACE_AT_2,conservative,3,5,-3.799999999999997
349,8,PLACE_AT_2,conservative,4,5,3.3999999999999986
349,8,PLACE_AT_2,exploratory,0,5,-9.799999999999997
349,8,PLACE_AT_2,exploratory,1,5,6.0
349,8,PLACE_AT_2,exploratory,2,5,7.599999999999994
349,8,PLACE_AT_2,exploratory,3,5,7.0
349,8,PLACE_AT_2,exploratory,4,5,0.4000000000000057
349,8,PLACE_AT_2,neutral,0,5,10.400000000000006
349,8,PLACE_AT_2,neutral,1,5,-4.3999999999999915
349,8,PLACE_AT_2,neutral,2,5,6.800000000000004
349,8,PLACE_AT_2,neutral,3,5,0.5999999999999943
349,8,PLACE_AT_2,neutral,4,5,-4.200000000000003
349,8,PLACE_AT_3,conservative,0,5,0.6000000000000085
349,8,PLACE_AT_3,conservative,1,5,2.200000000000003
349,8,PLACE_AT_3,conservative,2,5,-7.800000000000004
349,8,PLACE_AT_3,conservative,3,5,-3.799999999999997
349,8,PLACE_AT_3,conservative,4,5,11.399999999999999
349,8,PLACE_AT_3,exploratory,0,5,-16.0
349,8,PLACE_AT_3,exploratory,1,5,7.200000000000003
349,8,PLACE_AT_3,exploratory,2,5,7.599999999999994
349,8,PLACE_AT_3,exploratory,3,5,6.0
349,8,PLACE_AT_3,exploratory,4,5,0.4000000000000057
349,8,PLACE_AT_3,neutral,0,5,12.400000000000006
349,8,PLACE_AT_3,neutral,1,5,0.8000000000000114
349,8,PLACE_AT_3,neutral,2,5,7.800000000000004
349,8,PLACE_AT_3,neutral,3,5,0.5999999999999943
349,8,PLACE_AT_3,neutral,4,5,-2.799999999999997
349,8,PLACE_AT_5,conservative,0,5,-9.599999999999987
349,8,PLACE_AT_5,conservative,1,5,1.2000000000000028
349,8,PLACE_AT_5,conservative,2,5,-6.800000000000004
349,8,PLACE_AT_5,conservative,3,5,-4.799999999999997
349,8,PLACE_AT_5,conservative,4,5,1.3999999999999986
349,8,PLACE_AT_5,exploratory,0,5,-8.799999999999997
349,8,PLACE_AT_5,exploratory,1,5,8.0
349,8,PLACE_AT_5,exploratory,2,5,5.599999999999994
349,8,PLACE_AT_5,exploratory,3,5,6.0
349,8,PLACE_AT_5,exploratory,4,5,0.4000000000000057
349,8,PLACE_AT_5,neutral,0,5,3.0
349,8,PLACE_AT_5,neutral,1,5,1.8000000000000114
349,8,PLACE_AT_5,neutral,2,5,1.0
349,8,PLACE_AT_5,neutral,3,5,2.5999999999999943
349,8,PLACE_AT_5,neutral,4,5,-3.799999999999997
353,1,PLACE_AT_1,conservative,0,5,1.0
353,1,PLACE_AT_1,conservative,1,5,8.0
353,1,PLACE_AT_1,conservative,2,5,3.552713678800501e-15
353,1,PLACE_AT_1,conservative,3,5,4.0
353,1,PLACE_AT_1,conservative,4,5,-6.9999999999999964
353,1,PLACE_AT_1,exploratory,0,5,5.0
353,1,PLACE_AT_1,exploratory,1,5,2.0
353,1,PLACE_AT_1,exploratory,2,5,1.0
353,1,PLACE_AT_1,exploratory,3,5,-6.0
353,1,PLACE_AT_1,exploratory,4,5,2.0
353,1,PLACE_AT_1,neutral,0,5,1.0
353,1,PLACE_AT_1,neutral,1,5,9.599999999999994
353,1,PLACE_AT_1,neutral,2,5,-1.0
353,1,PLACE_AT_1,neutral,3,5,6.999999999999993
353,1,PLACE_AT_1,neutral,4,5,-2.0
353,1,PLACE_AT_10,conservative,0,5,0.0
353,1,PLACE_AT_10,conservative,1,5,-1.0
353,1,PLACE_AT_10,conservative,2,5,0.0
353,1,PLACE_AT_10,conservative,3,5,0.0
353,1,PLACE_AT_10,conservative,4,5,0.0
353,1,PLACE_AT_10,exploratory,0,5,4.0
353,1,PLACE_AT_10,exploratory,1,5,4.0
353,1,PLACE_AT_10,exploratory,2,5,4.0
353,1,PLACE_AT_10,exploratory,3,5,0.0
353,1,PLACE_AT_10,exploratory,4,5,-1.0
353,1,PLACE_AT_10,neutral,0,5,0.0
353,1,PLACE_AT_10,neutral,1,5,-1.0
353,1,PLACE_AT_10,neutral,2,5,0.0
353,1,PLACE_AT_10,neutral,3,5,6.999999999999993
353,1,PLACE_AT_10,neutral,4,5,0.0
353,1,PLACE_AT_2,conservative,0,5,2.0
353,1,PLACE_AT_2,conservative,1,5,10.0
353,1,PLACE_AT_2,conservative,2,5,3.552713678800501e-15
353,1,PLACE_AT_2,conservative,3,5,4.0
353,1,PLACE_AT_2,conservative,4,5,-4.9999999999999964
353,1,PLACE_AT_2,exploratory,0,5,6.0
353,1,PLACE_AT_2,exploratory,1,5,3.0
353,1,PLACE_AT_2,exploratory,2,5,1.0
353,1,PLACE_AT_2,exploratory,3,5,-9.0
353,1,PLACE_AT_2,exploratory,4,5,1.0
353,1,PLACE_AT_2,neutral,0,5,1.0
353,1,PLACE_AT_2,neutral,1,5,9.599999999999994
353,1,PLACE_AT_2,neutral,2,5,4.0
353,1,PLACE_AT_2,neutral,3,5,5.999999999999993
353,1,PLACE_AT_2,neutral,4,5,-5.0
353,1,PLACE_AT_3,conservative,0,5,1.0
353,1,PLACE_AT_3,conservative,1,5,3.0
353,1,PLACE_AT_3,conservative,2,5,2.0000000000000036
353,1,PLACE_AT_3,conservative,3,5,6.0
353,1,PLACE_AT_3,conservative,4,5,4.0
353,1,PLACE_AT_3,exploratory,0,5,0.0
353,1,PLACE_AT_3,exploratory,1,5,3.0
353,1,PLACE_AT_3,exploratory,2,5,5.0
353,1,PLACE_AT_3,exploratory,3,5,-9.0
353,1,PLACE_AT_3,exploratory,4,5,0.0
353,1,PLACE_AT_3,neutral,0,5,1.0
353,1,PLACE_AT_3,neutral,1,5,8.599999999999994
353,1,PLACE_AT_3,neutral,2,5,3.0
353,1,PLACE_AT_3,neutral,3,5,6.999999999999993
353,1,PLACE_AT_3,neutral,4,5,-5.0
353,1,PLACE_AT_5,conservative,0,5,-2.0
353,1,PLACE_AT_5,conservative,1,5,-3.0
353,1,PLACE_AT_5,conservative,2,5,0.0
353,1,PLACE_AT_5,conservative,3,5,3.8000000000000007
353,1,PLACE_AT_5,conservative,4,5,0.0
353,1,PLACE_AT_5,exploratory,0,5,1.0
353,1,PLACE_AT_5,exploratory,1,5,-2.0
353,1,PLACE_AT_5,exploratory,2,5,6.0
353,1,PLACE_AT_5,exploratory,3,5,-10.0
353,1,PLACE_AT_5,exploratory,4,5,0.0
353,1,PLACE_AT_5,neutral,0,5,0.0
353,1,PLACE_AT_5,neutral,1,5,7.599999999999994
353,1,PLACE_AT_5,neutral,2,5,2.0
353,1,PLACE_AT_5,neutral,3,5,4.999999999999993
353,1,PLACE_AT_5,neutral,4,5,1.0
353,2,PLACE_AT_1,conservative,0,5,3.9999999999999964
353,2,PLACE_AT_1,conservative,1,5,7.0
353,2,PLACE_AT_1,conservative,2,5,5.200000000000003
353,2,PLACE_AT_1,conservative,3,5,2.3999999999999915
353,2,PLACE_AT_1,conservative,4,5,2.799999999999997
353,2,PLACE_AT_1,exploratory,0,5,4.599999999999994
353,2,PLACE_AT_1,exploratory,1,5,2.3999999999999915
353,2,PLACE_AT_1,exploratory,2,5,6.0
353,2,PLACE_AT_1,exploratory,3,5,15.0
353,2,PLACE_AT_1,exploratory,4,5,4.0
353,2,PLACE_AT_1,neutral,0,5,4.199999999999996
353,2,PLACE_AT_1,neutral,1,5,1.0
353,2,PLACE_AT_1,neutral,2,5,4.599999999999994
353,2,PLACE_AT_1,neutral,3,5,-1.6000000000000014
353,2,PLACE_AT_1,neutral,4,5,-1.0
353,2,PLACE_AT_10,conservative,0,5,0.0
353,2,PLACE_AT_10,conservative,1,5,0.0
353,2,PLACE_AT_10,conservative,2,5,0.0
353,2,PLACE_AT_10,conservative,3,5,0.0
353,2,PLACE_AT_10,conservative,4,5,0.0
353,2,PLACE_AT_10,exploratory,0,5,0.0
353,2,PLACE_AT_10,exploratory,1,5,0.20000000000000284
353,2,PLACE_AT_10,exploratory,2,5,0.0
353,2,PLACE_AT_10,exploratory,3,5,0.0
353,2,PLACE_AT_10,exploratory,4,5,2.0
353,2,PLACE_AT_10,neutral,0,5,4.0
353,2,PLACE_AT_10,neutral,1,5,6.0
353,2,PLACE_AT_10,neutral,2,5,0.0
353,2,PLACE_AT_10,neutral,3,5,0.0
353,2,PLACE_AT_10,neutral,4,5,-5.400000000000006
353,2,PLACE_AT_2,conservative,0,5,0.0
353,2,PLACE_AT_2,conservative,1,5,4.0
353,2,PLACE_AT_2,conservative,2,5,8.200000000000003
353,2,PLACE_AT_2,conservative,3,5,-7.105427357601002e-15
353,2,PLACE_AT_2,conservative,4,5,3.0
353,2,PLACE_AT_2,exploratory,0,5,5.599999999999994
353,2,PLACE_AT_2,exploratory,1,5,2.0
353,2,PLACE_AT_2,exploratory,2,5,5.0
353,2,PLACE_AT_2,exploratory,3,5,14.0
353,2,PLACE_AT_2,exploratory,4,5,1.0
353,2,PLACE_AT_2,neutral,0,5,0.19999999999999574
353,2,PLACE_AT_2,neutral,1,5,2.0
353,2,PLACE_AT_2,neutral,2,5,4.0
353,2,PLACE_AT_2,neutral,3,5,-2.3999999999999915
353,2,PLACE_AT_2,neutral,4,5,-1.0
353,2,PLACE_AT_3,conservative,0,5,3.9999999999999964
353,2,PLACE_AT_3,conservative,1,5,4.0
353,2,PLACE_AT_3,conservative,2,5,9.200000000000003
353,2,PLACE_AT_3,conservative,3,5,0.9999999999999964
353,2,PLACE_AT_3,conservative,4,5,4.0
353,2,PLACE_AT_3,exploratory,0,5,5.599999999999994
353,2,PLACE_AT_3,exploratory,1,5,5.3999999999999915
353,2,PLACE_AT_3,exploratory,2,5,4.0
353,2,PLACE_AT_3,exploratory,3,5,18.599999999999994
353,2,PLACE_AT_3,exploratory,4,5,2.0
353,2,PLACE_AT_3,neutral,0,5,8.0
353,2,PLACE_AT_3,neutral,1,5,-1.0
353,2,PLACE_AT_3,neutral,2,5,4.0
353,2,PLACE_AT_3,neutral,3,5,-1.3999999999999915
353,2,PLACE_AT_3,neutral,4,5,-5.200000000000003
353,2,PLACE_AT_5,conservative,0,5,0.0
353,2,PLACE_AT_5,conservative,1,5,3.0
353,2,PLACE_AT_5,conservative,2,5,0.5999999999999979
353,2,PLACE_AT_5,conservative,3,5,-6.0
353,2,PLACE_AT_5,conservative,4,5,3.0
353,2,PLACE_AT_5,exploratory,0,5,5.0
353,2,PLACE_AT_5,exploratory,1,5,4.0
353,2,PLACE_AT_5,exploratory,2,5,5.0
353,2,PLACE_AT_5,exploratory,3,5,15.0
353,2,PLACE_AT_5,exploratory,4,5,4.0
353,2,PLACE_AT_5,neutral,0,5,3.0
353,2,PLACE_AT_5,neutral,1,5,1.3999999999999986
353,2,PLACE_AT_5,neutral,2,5,3.0
353,2,PLACE_AT_5,neutral,3,5,2.0
353,2,PLACE_AT_5,neutral,4,5,-4.200000000000003
353,3,PLACE_AT_1,conservative,0,5,-1.0
353,3,PLACE_AT_1,conservative,1,5,-0.19999999999999574
353,3,PLACE_AT_1,conservative,2,5,-4.0
353,3,PLACE_AT_1,conservative,3,5,12.799999999999997
353,3,PLACE_AT_1,conservative,4,5,1.0000000000000036
353,3,PLACE_AT_1,exploratory,0,5,2.999999999999986
353,3,PLACE_AT_1,exploratory,1,5,2.0
353,3,PLACE_AT_1,exploratory,2,5,1.7999999999999972
353,3,PLACE_AT_1,exploratory,3,5,2.8000000000000114
353,3,PLACE_AT_1,exploratory,4,5,4.399999999999977
353,3,PLACE_AT_1,neutral,0,5,4.999999999999993
353,3,PLACE_AT_1,neutral,1,5,2.0
353,3,PLACE_AT_1,neutral,2,5,9.999999999999993
353,3,PLACE_AT_1,neutral,3,5,-2.000000000000007
353,3,PLACE_AT_1,neutral,4,5,3.8000000000000114
353,3,PLACE_AT_10,conservative,0,5,0.0
353,3,PLACE_AT_10,conservative,1,5,0.0
353,3,PLACE_AT_10,conservative,2,5,0.0
353,3,PLACE_AT_10,conservative,3,5,0.0
353,3,PLACE_AT_10,conservative,4,5,0.0
353,3,PLACE_AT_10,exploratory,0,5,0.0
353,3,PLACE_AT_10,exploratory,1,5,0.0
353,3,PLACE_AT_10,exploratory,2,5,-1.0000000000000142
353,3,PLACE_AT_10,exploratory,3,5,2.8000000000000114
353,3,PLACE_AT_10,exploratory,4,5,0.0
353,3,PLACE_AT_10,neutral,0,5,0.0
353,3,PLACE_AT_10,neutral,1,5,10.600000000000001
353,3,PLACE_AT_10,neutral,2,5,0.0
353,3,PLACE_AT_10,neutral,3,5,0.0
353,3,PLACE_AT_10,neutral,4,5,0.8000000000000114
353,3,PLACE_AT_2,conservative,0,5,-1.0
353,3,PLACE_AT_2,conservative,1,5,2.8000000000000043
353,3,PLACE_AT_2,conservative,2,5,-4.0
353,3,PLACE_AT_2,conservative,3,5,13.999999999999993
353,3,PLACE_AT_2,conservative,4,5,1.0000000000000036
353,3,PLACE_AT_2,exploratory,0,5,2.999999999999986
353,3,PLACE_AT_2,exploratory,1,5,1.0
353,3,PLACE_AT_2,exploratory,2,5,-1.0000000000000142
353,3,PLACE_AT_2,exploratory,3,5,0.6000000000000085
353,3,PLACE_AT_2,exploratory,4,5,1.3999999999999773
353,3,PLACE_AT_2,neutral,0,5,0.0
353,3,PLACE_AT_2,neutral,1,5,4.0
353,3,PLACE_AT_2,neutral,2,5,15.399999999999991
353,3,PLACE_AT_2,neutral,3,5,-2.000000000000007
353,3,PLACE_AT_2,neutral,4,5,1.8000000000000114
353,3,PLACE_AT_3,conservative,0,5,-3.552713678800501e-15
353,3,PLACE_AT_3,conservative,1,5,4.800000000000004
353,3,PLACE_AT_3,conservative,2,5,-4.0
353,3,PLACE_AT_3,conservative,3,5,17.999999999999993
353,3,PLACE_AT_3,conservative,4,5,3.0000000000000036
353,3,PLACE_AT_3,exploratory,0,5,1.9999999999999858
353,3,PLACE_AT_3,exploratory,1,5,0.0
353,3,PLACE_AT_3,exploratory,2,5,3.999999999999986
353,3,PLACE_AT_3,exploratory,3,5,2.8000000000000114
353,3,PLACE_AT_3,exploratory,4,5,-0.20000000000000284
353,3,PLACE_AT_3,neutral,0,5,-6.0
353,3,PLACE_AT_3,neutral,1,5,4.600000000000001
353,3,PLACE_AT_3,neutral,2,5,14.399999999999991
353,3,PLACE_AT_3,neutral,3,5,8.0
353,3,PLACE_AT_3,neutral,4,5,0.8000000000000114
353,3,PLACE_AT_5,conservative,0,5,0.0
353,3,PLACE_AT_5,conservative,1,5,1.0
353,3,PLACE_AT_5,conservative,2,5,-4.0
353,3,PLACE_AT_5,conservative,3,5,11.999999999999993
353,3,PLACE_AT_5,conservative,4,5,1.4000000000000057
353,3,PLACE_AT_5,exploratory,0,5,-0.6000000000000085
353,3,PLACE_AT_5,exploratory,1,5,1.0
353,3,PLACE_AT_5,exploratory,2,5,-3.0
353,3,PLACE_AT_5,exploratory,3,5,3.8000000000000114
353,3,PLACE_AT_5,exploratory,4,5,0.0
